J_100 Jacobi matrix parameters (forward computation, 1000-digit run; checkpoint stored to 80 digits)
Construction: xi Taylor coefficients (Cauchy) -> log-moments S_k (Mercator) -> Hankel -> Gram-Schmidt (Stieltjes)
No zeros were used as input. Spectrum emerges from the matrix itself.
Run: 2026-08-28/29, total wall time 3878 s, h_n ~ 10^-888 at N=100

Diagonal elements alpha_n:
  alpha[ 35] = 0.0000953918325315405781607135486670750667377027274234272718606754
  alpha[ 36] = 0.0000870417255447355837932323307568000262957570506841665178687943
  alpha[ 37] = 0.0000777142370207229839675089671621435511323051566180526052193088
  alpha[ 38] = 0.00007988698345028485083219802421650676573938850753138086431104
  alpha[ 39] = 0.0000742790863681095041961432077151747237283209497548088578753458
  alpha[ 40] = 0.0000699844906734150052266692432151715364814116784198829122236499
  alpha[ 41] = 0.0000678673563613577829102846295545032742705148081863769908763158
  alpha[ 42] = 0.0000670334376458465427253836448189748705503112392882426390499126
  alpha[ 43] = 0.0000713762657148360871577740912049792096313873089991102184497945
  alpha[ 44] = 0.0000649783120139077807752410108358426565850788575788799548939207
  alpha[ 45] = 0.0000586547051620775327866032622919042633076449128202661431612948
  alpha[ 46] = 0.0000583112250302073361193530379192786432080983673043289897028471
  alpha[ 47] = 0.0000541479870398881683097629940722066848898381007838638013088833
  alpha[ 48] = 0.0000595704040212491634306477709253553558364691610291722929954261
  alpha[ 49] = 0.0000583956783155174901959250164314063313415291462534738562485998
  alpha[ 50] = 0.0000540060137087936382804533768308987922109270355990922491271103
  alpha[ 51] = 0.0000542731439629060530438986368587030073022691214991319474305064
  alpha[ 52] = 0.0000508179407485683810971339128659550036282316409659229083272331
  alpha[ 53] = 0.0000452944555171866944644458910555643059036154349032353770813847
  alpha[ 54] = 0.0000462376819126339125941700048268125251809646273245163997699605
  alpha[ 55] = 0.0000477107274629377267689208541771688036289434069401405123097842
  alpha[ 56] = 0.0000503612476546654626007226939925422818688992284850844379838874
  alpha[ 57] = 0.0000420824468308675970533940305430568966694486303855115962987647
  alpha[ 58] = 0.0000424903867178722605347805771285099048191450404486632720095545
  alpha[ 59] = 0.0000418688658644167130483877477856549436247021132758653865341521
  alpha[ 60] = 0.0000406222861552258291318753633290507662576950246364543689183627
  alpha[ 61] = 0.0000420528545970492647499544947456793445412268547976039059545521
  alpha[ 62] = 0.0000407271292359009575069500573647310314646264742908596106896547
  alpha[ 63] = 0.0000411210148232923337529817402714643613011172436512231063539636
  alpha[ 64] = 0.0000393221913394359295358616873193358954666389377414325017693548
  alpha[ 65] = 0.0000376104606264146331059239634542734237695592507341800801577878
  alpha[ 66] = 0.0000365011232669632780929002318609509712684034978831580083040827
  alpha[ 67] = 0.0000340773951281266254195713356743045793943376401895127617820315
  alpha[ 68] = 0.0000322574359031955963021762867377910299338422455677314821247286
  alpha[ 69] = 0.000033622462695647921215036455573302446285233231073457762403643
  alpha[ 70] = 0.0000360305141845541799832645194257280236119451115924049949398588
  alpha[ 71] = 0.0000344832976379856511141451731347192821344942113390204617470471
  alpha[ 72] = 0.0000307133039168619970730774031838770419445373601281339196530676
  alpha[ 73] = 0.0000332206537560602759027037450777539110851375890414042848734295
  alpha[ 74] = 0.0000306911313063038801578832077034012538222227288101640546698285
  alpha[ 75] = 0.0000297791061625109558249826540449416051869457826583790235815221
  alpha[ 76] = 0.00002999439214399012668235499492396697109158594640723809767813
  alpha[ 77] = 0.0000289039158000014561951092265457667851704357619008216320188592
  alpha[ 78] = 0.0000297639609924341424280738813959531787155447731060776633902543
  alpha[ 79] = 0.000028843764440799546715821349949459210380336329302307586172015
  alpha[ 80] = 0.0000290920927391709511321588060105030496741135000729846244029118
  alpha[ 81] = 0.0000257280952981772781125367469316906639434244021497034967181787
  alpha[ 82] = 0.0000256857484623686500737728721544913607938527411950552219454619
  alpha[ 83] = 0.0000259336708712388482541162472129948653663104447104124624074889
  alpha[ 84] = 0.000027154352784944766334336341458652186912312109376881413839696
  alpha[ 85] = 0.0000262214231224207190954984623276017890670147929756430450789027
  alpha[ 86] = 0.0000245603440635157640361876826593917512311386344496506931067921
  alpha[ 87] = 0.0000262467345229869466602593147916698886313585172032958949131696
  alpha[ 88] = 0.0000238861515305821856106614723754183374220091612076562806490964
  alpha[ 89] = 0.0000242634263402875262223751068523027695933611751518053467743919
  alpha[ 90] = 0.0000225812635986246735529829720376086474405024651158794101600458
  alpha[ 91] = 0.0000213822363779552716680019498132838832530243023375101867991964
  alpha[ 92] = 0.0000221346963881890543029188567071058475627066066621449943661881
  alpha[ 93] = 0.0000237802406251498271163761904754305079917541987489988675814554
  alpha[ 94] = 0.0000232217005873927122032480472634090930421327049835130880388892
  alpha[ 95] = 0.0000216015399629149584125044634272732787007636118104762378032767
  alpha[ 96] = 0.0000223719621051129174279647353839581592932583243905055244159061
  alpha[ 97] = 0.0000200447934496487530939346627405612904381360087160783317984494
  alpha[ 98] = 0.0000201836292645627757362379705843349497643646994585061100754679
  alpha[ 99] = 0.0000204980218635378091255255652994729598004997638503966459766878

Off-diagonal elements b_n = sqrt(beta_n^2):
  b[  0] = 0.00191089779208802587690739165509696119629989923104988094826809
  b[  1] = 0.00114941601589801759205911104559882549551400641506697987184405
  b[  2] = 0.000697295681602931239211668085849977712559669356226222652449005
  b[  3] = 0.000554484642989347733860269181916137376725019530876487258235084
  b[  4] = 0.000497686460310588246809739281673238531245996616519758063451997
  b[  5] = 0.000352792299526731364940827374703255703605044998152732683670895
  b[  6] = 0.000272257398645340622156264631758671508344868836322078563063883
  b[  7] = 0.000286774816550958605866646848369755500537772858931033387505035
  b[  8] = 0.000255617973320957545039567107666778849962688153950075306635622
  b[  9] = 0.000208099392388607631654476724013150794717687945297499811676198
  b[ 10] = 0.000185900118081977566186199417979232549697134411311108400634421
  b[ 11] = 0.000150699634813778861924810260954810841783267000412192712392828
  b[ 12] = 0.00016262493914511268804881706579203297950603209645116671895714
  b[ 13] = 0.000152331330612009239583846124114475760560470006240362820918727
  b[ 14] = 0.000120236639521827772967455253840026101710456875257175028085398
  b[ 15] = 0.000113406494708742130637927297944710425344546528021708460486825
  b[ 16] = 0.000107573914239259230311081002841627150514901114707428183556072
  b[ 17] = 0.000115444306914302216322275354819317366798117771203444960978092
  b[ 18] = 0.0000970186435833873673539903428717311794721839390249321104746685
  b[ 19] = 0.000095568718213591416129587471722548017484456252018302855046175
  b[ 20] = 0.0000827332395484211153474851777136849877464717483510866445292074
  b[ 21] = 0.0000716569484429876296873169689398846607822543983195315181577221
  b[ 22] = 0.0000717796870915906250179801592029625019250153150768118954653463
  b[ 23] = 0.0000779151718938255911186635630040010064443614979877431914454999
  b[ 24] = 0.0000729150384873962076624329617543856199674067132470353687750478
  b[ 25] = 0.0000617691952957884282548799970050787610471468214578346729849295
  b[ 26] = 0.0000639674499793123905617080738760915686311137725033038439676803
  b[ 27] = 0.000056447464815932488875579285798835487223052178546840741908536
  b[ 28] = 0.0000572494096687277437262879148428570727447914324892899029118425
  b[ 29] = 0.0000565972250500319958039161056964982817653367667056600017148143
  b[ 30] = 0.0000534321351534732946990729696338076677989979661940338590678423
  b[ 31] = 0.0000474099982489636041748864480516569144299332979851863372131804
  b[ 32] = 0.0000466814850331883702519853736112938337023378641322147196474461
  b[ 33] = 0.0000404395895107173964639242861307834917695385119505900889536265
  b[ 34] = 0.0000453982785559657034179512656208887873663312934850130061023039
  b[ 35] = 0.0000463382973144297362981720608715143649659020783875064864429202
  b[ 36] = 0.0000408168089661544489328842246515013030423589084626780944924342
  b[ 37] = 0.000038661681789282953735202483633899773854600635292310333315695
  b[ 38] = 0.0000397647037204241245567188274370493503541886399187779465010723
  b[ 39] = 0.0000349359450040692209109510882504753415243112107153332772858
  b[ 40] = 0.0000352659977655647170390220278724000520446497381810699831035894
  b[ 41] = 0.0000326417311584336479765739784307529767981306633135169867216197
  b[ 42] = 0.0000353901613396292543072699740763823170902692878911867095293543
  b[ 43] = 0.000034225132080977647663337011493319999506349312147764670342843
  b[ 44] = 0.0000307475324614288419169686748373838705218122412659885813098853
  b[ 45] = 0.0000289699290356020566852480643735581567285579255914895713363516
  b[ 46] = 0.00002835576881208617802871330751070414014373778726134591761348
  b[ 47] = 0.0000274752458148551991019358508742960588846911690307024327425961
  b[ 48] = 0.0000308600105816970411700203258911386351340258515149487446483172
  b[ 49] = 0.0000273054627088876112731136855858961378203977021030822475683857
  b[ 50] = 0.0000272695185654765014904016468873635603313495500185434059506735
  b[ 51] = 0.0000265856591917469933035718419825032522366366179410361660019708
  b[ 52] = 0.0000237023599669161275357518333816338487056534247513212501053528
  b[ 53] = 0.0000227465139990718409257616362030522436177424999103814842987898
  b[ 54] = 0.0000231744622375444829260880426523537664154595559537362603474347
  b[ 55] = 0.000025247653363277645426749577111502285813613318159224428275842
  b[ 56] = 0.0000229203173060212453958988816858508131576352899115512402502617
  b[ 57] = 0.0000208143537858284738844848530199918247214108351789503389819633
  b[ 58] = 0.0000212356755368134332631823363457674449057473215445405978808816
  b[ 59] = 0.0000206301552600222004510718019372302098848184657704309997620865
  b[ 60] = 0.0000203882510176372762266874363186096420149652432639381980854743
  b[ 61] = 0.0000211722179760438847601694820218204820567035029121302113034869
  b[ 62] = 0.0000199375643434106142443092399504071491312020065118115235920742
  b[ 63] = 0.0000207302329242434443441525755555148466558593066768712630037002
  b[ 64] = 0.000018748121379054303810466253204004444585145931029814051039419
  b[ 65] = 0.0000188429053087647535879872541579925379731642752825665891044355
  b[ 66] = 0.0000175639460099030546752608596588633834218644599539079137673313
  b[ 67] = 0.0000164636976730898293494203271243776371737812907719228628699319
  b[ 68] = 0.0000163462631630662723790391662501753534656172529311871592951515
  b[ 69] = 0.000017292806883177972783903440658393923533491976598813435066994
  b[ 70] = 0.0000183264003346297607384640459609518609015577968821951485550796
  b[ 71] = 0.0000156650930632687428451220998505839964962867346360960584594026
  b[ 72] = 0.0000161768306519781943853421666513857555533603824349952900441644
  b[ 73] = 0.0000160332835452896691357284288975760511466444902105600368289179
  b[ 74] = 0.000015018979900726306689708627105927807697012718165555266593385
  b[ 75] = 0.000014932804298943696488717237369411660108599331346459260251029
  b[ 76] = 0.000014741772518914160234536678949047198707326875086889298637788
  b[ 77] = 0.0000146272275749733810624684203546441510888127798866793296143091
  b[ 78] = 0.0000146423888229079918254250875715933747215305250218687095488802
  b[ 79] = 0.0000146534714137367420852198063237598647859667040077900282801568
  b[ 80] = 0.0000136389530458514420804666134436811294305433375401481935461599
  b[ 81] = 0.0000127541606408983539515061293688799017610704382108690663131587
  b[ 82] = 0.000012810815894655691643625275183955580466489785428829762139448
  b[ 83] = 0.0000133560316650066925649282498646253174888367854982242310581364
  b[ 84] = 0.0000134717458197234012804600959143106706580565927885627443733946
  b[ 85] = 0.0000125561290957285339461376500240919930391824149843553206202163
  b[ 86] = 0.0000126847993494579394816785780089592523743690684693851399644094
  b[ 87] = 0.0000126753352878837098393200573376995204802890476146614175712499
  b[ 88] = 0.0000118759260112698575999793214975858180091320394111871115698342
  b[ 89] = 0.0000118813755896408982047966837719882561148431977588331781357515
  b[ 90] = 0.0000108827550223749932079653023341420712686351316363977452551435
  b[ 91] = 0.0000106955450145094862942895623931931992359343996129652785717787
  b[ 92] = 0.0000116119160487802436162377611479491275798325522791065065248399
  b[ 93] = 0.0000118501322249452742520915057201164926657485164755077363364252
  b[ 94] = 0.0000111405528376020850951140136969339807463593088102966029245206
  b[ 95] = 0.0000109809389190355442147016109775724269861073024258225141996471
  b[ 96] = 0.0000107057225557649829638690454078602475628248737734706960424796
  b[ 97] = 0.00000987178906819371700174472814810313240960032311680965179218046
  b[ 98] = 0.0000101904169675278728529292264993300124706887186861098272487344
